video_id,class,label
65837,Swiping Right,15
48926,Thumb Down,17
94891,Sliding Two Fingers Down,8
27753,Drumming Fingers,0
117347,Rolling Hand Forward,6
140700,Turning Hand Clockwise,19
43596,Shaking Hand,7
83313,Rolling Hand Backward,5
140171,Thumb Down,17
145844,Pulling Two Fingers In,2
87767,Rolling Hand Backward,5
142324,Pushing Hand Away,3
127823,Swiping Right,15
30574,Sliding Two Fingers Up,11
6718,Swiping Right,15
80588,Swiping Right,15
125663,Sliding Two Fingers Right,10
5278,Sliding Two Fingers Up,11
87976,Thumb Down,17
70385,Sliding Two Fingers Down,8
74922,Sliding Two Fingers Down,8
40764,Swiping Down,13
32913,Zooming Out With Two Fingers,24
8260,Shaking Hand,7
147122,Swiping Left,14
126524,Swiping Down,13
13813,Pulling Hand In,1
32872,Pushing Two Fingers Away,4
20956,Sliding Two Fingers Left,9
114034,Pushing Two Fingers Away,4
126441,Stop Sign,12
142403,Rolling Hand Backward,5
62109,Zooming In With Full Hand,21
41140,Zooming Out With Full Hand,23
146252,Swiping Left,14
77369,Turning Hand Clockwise,19
59936,Shaking Hand,7
144520,Sliding Two Fingers Down,8
91587,Thumb Up,18
26132,Shaking Hand,7
15686,Swiping Right,15
1554,Sliding Two Fingers Left,9
147694,Stop Sign,12
36117,Sliding Two Fingers Up,11
60765,Swiping Up,16
100016,Pushing Two Fingers Away,4
34172,Thumb Down,17
129022,Pulling Hand In,1
69528,Sliding Two Fingers Down,8
115654,Turning Hand Counterclockwise,20
30769,Zooming In With Two Fingers,22
54161,Swiping Up,16
109437,Swiping Right,15
53519,Zooming In With Two Fingers,22
2365,Zooming In With Two Fingers,22
20029,Swiping Left,14
115804,Pulling Hand In,1
52042,Rolling Hand Backward,5
65559,Zooming Out With Full Hand,23
106977,Pushing Hand Away,3
70032,Sliding Two Fingers Left,9
144674,Zooming Out With Two Fingers,24
35343,Sliding Two Fingers Down,8
82483,Drumming Fingers,0
107824,Rolling Hand Backward,5
95500,Zooming In With Full Hand,21
66759,Sliding Two Fingers Down,8
132291,Pulling Two Fingers In,2
40053,Pushing Hand Away,3
123632,Rolling Hand Forward,6
64102,Turning Hand Clockwise,19
27632,Zooming In With Two Fingers,22
144602,Stop Sign,12
92740,Zooming Out With Two Fingers,24
130181,Pushing Hand Away,3
6789,Thumb Up,18
8111,Sliding Two Fingers Down,8
95649,Zooming In With Two Fingers,22
103450,Zooming Out With Two Fingers,24
46012,Turning Hand Counterclockwise,20
48504,Sliding Two Fingers Up,11
120022,Pushing Two Fingers Away,4
140816,Thumb Up,18
93345,Zooming Out With Full Hand,23
109734,Pulling Hand In,1
139228,Zooming In With Full Hand,21
138727,Pulling Hand In,1
67936,Zooming Out With Two Fingers,24
50560,Sliding Two Fingers Left,9
137539,Turning Hand Counterclockwise,20
41102,Sliding Two Fingers Down,8
64966,Zooming Out With Full Hand,23
48398,Thumb Up,18
75874,Pushing Hand Away,3
147834,Turning Hand Clockwise,19
144026,Zooming In With Full Hand,21
87234,Sliding Two Fingers Right,10
69571,Swiping Down,13
93939,Sliding Two Fingers Left,9
109525,Pulling Two Fingers In,2
42365,Turning Hand Counterclockwise,20
14453,Drumming Fingers,0
127900,Turning Hand Clockwise,19
139772,Zooming In With Full Hand,21
133069,Sliding Two Fingers Right,10
15030,Pushing Hand Away,3
88571,Sliding Two Fingers Right,10
42399,Shaking Hand,7
12327,Thumb Down,17
23108,Drumming Fingers,0
66078,Rolling Hand Forward,6
127718,Zooming In With Full Hand,21
28178,Shaking Hand,7
8208,Swiping Up,16
112275,Swiping Right,15
142355,Drumming Fingers,0
79430,Rolling Hand Backward,5
49902,Swiping Right,15
62565,Thumb Down,17
20247,Rolling Hand Forward,6
69822,Turning Hand Clockwise,19
136161,Pulling Hand In,1
146557,Pushing Hand Away,3
16816,Stop Sign,12
94606,Pulling Two Fingers In,2
3225,Stop Sign,12
44744,Swiping Right,15
1828,Swiping Left,14
116630,Thumb Down,17
43174,Swiping Down,13
81569,Turning Hand Counterclockwise,20
85309,Zooming Out With Two Fingers,24
19781,Swiping Up,16
98479,Thumb Up,18
107675,Zooming Out With Two Fingers,24
21125,Turning Hand Clockwise,19
29522,Turning Hand Counterclockwise,20
2912,Zooming Out With Two Fingers,24
110029,Sliding Two Fingers Left,9
97440,Turning Hand Counterclockwise,20
141311,Zooming Out With Full Hand,23
78448,Rolling Hand Forward,6
133953,Stop Sign,12
81326,Zooming In With Full Hand,21
115685,Swiping Left,14
138028,Sliding Two Fingers Up,11
27554,Pushing Two Fingers Away,4
24289,Pulling Two Fingers In,2
17173,Swiping Down,13
87496,Swiping Down,13
56791,Rolling Hand Forward,6
105993,Zooming Out With Two Fingers,24
5583,Swiping Down,13
83707,Zooming Out With Two Fingers,24
40318,Pulling Two Fingers In,2
103142,Sliding Two Fingers Down,8
93813,Sliding Two Fingers Left,9
117436,Pulling Hand In,1
95226,Thumb Up,18
21566,Swiping Left,14
50465,Zooming In With Two Fingers,22
106618,Pushing Hand Away,3
4764,Pulling Hand In,1
48761,Pushing Two Fingers Away,4
77018,Zooming In With Full Hand,21
124927,Sliding Two Fingers Right,10
97999,Swiping Right,15
130491,Drumming Fingers,0
80247,Turning Hand Counterclockwise,20
116759,Zooming In With Two Fingers,22
115161,Sliding Two Fingers Up,11
111070,Swiping Right,15
120783,Swiping Right,15
119013,Zooming Out With Two Fingers,24
44399,Sliding Two Fingers Up,11
80490,Sliding Two Fingers Up,11
56177,Pushing Hand Away,3
18943,Thumb Up,18
73437,Thumb Down,17
81850,Zooming Out With Two Fingers,24
112965,Sliding Two Fingers Right,10
15240,Swiping Up,16
85427,Sliding Two Fingers Up,11
94849,Sliding Two Fingers Right,10
1152,Zooming Out With Full Hand,23
136842,Rolling Hand Backward,5
19152,Swiping Right,15
126794,Turning Hand Clockwise,19
132800,Pulling Hand In,1
62952,Thumb Down,17
85176,Sliding Two Fingers Up,11
2842,Turning Hand Counterclockwise,20
47851,Pulling Two Fingers In,2
3078,Rolling Hand Backward,5
128657,Rolling Hand Forward,6
27243,Swiping Left,14
32444,Stop Sign,12
49329,Zooming In With Full Hand,21
18888,Stop Sign,12
4995,Rolling Hand Backward,5
133078,Thumb Up,18
71979,Rolling Hand Backward,5
123835,Drumming Fingers,0
19616,Pushing Hand Away,3
77233,Turning Hand Counterclockwise,20
102608,Zooming Out With Full Hand,23
139217,Sliding Two Fingers Left,9
81142,Turning Hand Clockwise,19
42203,Zooming In With Two Fingers,22
75944,Drumming Fingers,0
115932,Sliding Two Fingers Left,9
21479,Stop Sign,12
3908,Pulling Hand In,1
105526,Turning Hand Counterclockwise,20
16652,Turning Hand Clockwise,19
11732,Turning Hand Counterclockwise,20
25985,Drumming Fingers,0
78226,Pushing Two Fingers Away,4
84100,Pulling Two Fingers In,2
122634,Sliding Two Fingers Up,11
1373,Pulling Hand In,1
90650,Pulling Two Fingers In,2
71301,Swiping Left,14
3070,Rolling Hand Backward,5
14882,Zooming In With Two Fingers,22
77220,Thumb Down,17
67465,Stop Sign,12
89141,Stop Sign,12
26654,Drumming Fingers,0
117301,Pulling Hand In,1
35677,Zooming Out With Two Fingers,24
118734,Drumming Fingers,0
39490,Shaking Hand,7
101009,Drumming Fingers,0
40985,Zooming Out With Two Fingers,24
17561,Sliding Two Fingers Down,8
16390,Zooming In With Full Hand,21
126529,Sliding Two Fingers Up,11
55857,Zooming In With Two Fingers,22
107656,Swiping Up,16
57318,Pulling Two Fingers In,2
146286,Sliding Two Fingers Left,9
48980,Zooming In With Two Fingers,22
41965,Swiping Up,16
140946,Swiping Right,15
88869,Turning Hand Counterclockwise,20
64522,Swiping Up,16
56469,Zooming Out With Full Hand,23
92383,Turning Hand Counterclockwise,20
124975,Sliding Two Fingers Up,11
17043,Thumb Down,17
104728,Sliding Two Fingers Right,10
20906,Zooming Out With Full Hand,23
144433,Swiping Up,16
144883,Thumb Up,18
62354,Pushing Hand Away,3
49767,Pushing Two Fingers Away,4
106512,Swiping Left,14
88277,Pushing Hand Away,3
114696,Swiping Right,15
58575,Zooming Out With Two Fingers,24
20088,Turning Hand Counterclockwise,20
131706,Pulling Hand In,1
145831,Turning Hand Counterclockwise,20
90686,Pushing Two Fingers Away,4
109030,Sliding Two Fingers Right,10
96125,Shaking Hand,7
115594,Sliding Two Fingers Up,11
88596,Zooming Out With Full Hand,23
141817,Sliding Two Fingers Right,10
72115,Shaking Hand,7
28599,Stop Sign,12
27911,Swiping Right,15
71523,Swiping Down,13
62683,Pushing Two Fingers Away,4
22656,Zooming In With Full Hand,21
94864,Swiping Left,14
96503,Pushing Two Fingers Away,4
70198,Sliding Two Fingers Left,9
103418,Thumb Down,17
117797,Swiping Down,13
106651,Stop Sign,12
12543,Swiping Right,15
7301,Pulling Hand In,1
139182,Sliding Two Fingers Right,10
62827,Swiping Up,16
90276,Pushing Hand Away,3
68285,Shaking Hand,7
115595,Sliding Two Fingers Up,11
104834,Swiping Left,14
132709,Turning Hand Counterclockwise,20
11274,Thumb Up,18
34582,Zooming Out With Two Fingers,24
84170,Drumming Fingers,0
77554,Swiping Left,14
33224,Rolling Hand Forward,6
41173,Thumb Down,17
21606,Zooming Out With Two Fingers,24
71618,Zooming Out With Two Fingers,24
45098,Zooming In With Full Hand,21
76110,Swiping Up,16
27809,Pulling Hand In,1
48274,Drumming Fingers,0
98954,Shaking Hand,7
77400,Sliding Two Fingers Down,8
10852,Shaking Hand,7
25351,Sliding Two Fingers Left,9
103307,Stop Sign,12
145069,Shaking Hand,7
1342,Pushing Two Fingers Away,4
69854,Pushing Two Fingers Away,4
72727,Pushing Two Fingers Away,4
131398,Sliding Two Fingers Right,10
84391,Drumming Fingers,0
93442,Stop Sign,12
47845,Sliding Two Fingers Down,8
19440,Rolling Hand Forward,6
66688,Zooming In With Two Fingers,22
58620,Turning Hand Counterclockwise,20
140682,Sliding Two Fingers Left,9
64151,Rolling Hand Forward,6
98149,Thumb Up,18
123301,Swiping Left,14
41979,Sliding Two Fingers Left,9
61744,Swiping Down,13
94381,Swiping Left,14
1863,Swiping Up,16
98432,Swiping Up,16
59049,Pushing Hand Away,3
82007,Pushing Hand Away,3
13236,Pushing Hand Away,3
143169,Swiping Left,14
133562,Zooming In With Two Fingers,22
117331,Sliding Two Fingers Right,10
102779,Sliding Two Fingers Right,10
102435,Pulling Two Fingers In,2
139234,Sliding Two Fingers Right,10
141746,Pulling Hand In,1
13417,Zooming In With Two Fingers,22
130467,Sliding Two Fingers Up,11
73233,Zooming Out With Two Fingers,24
119234,Drumming Fingers,0
110984,Swiping Up,16
47037,Sliding Two Fingers Right,10
67538,Sliding Two Fingers Down,8
24878,Shaking Hand,7
30797,Pushing Two Fingers Away,4
118878,Shaking Hand,7
13205,Swiping Up,16
135128,Sliding Two Fingers Right,10
29347,Sliding Two Fingers Right,10
95754,Zooming Out With Full Hand,23
76683,Zooming Out With Full Hand,23
10218,Rolling Hand Backward,5
143259,Rolling Hand Backward,5
67453,Swiping Up,16
102776,Zooming In With Full Hand,21
31589,Swiping Right,15
39347,Drumming Fingers,0
140451,Stop Sign,12
88943,Pushing Two Fingers Away,4
68518,Swiping Left,14
80171,Swiping Right,15
67746,Zooming In With Full Hand,21
28535,Swiping Left,14
111647,Shaking Hand,7
101094,Zooming In With Two Fingers,22
113349,Sliding Two Fingers Left,9
65032,Sliding Two Fingers Left,9
61095,Zooming In With Full Hand,21
46593,Shaking Hand,7
5829,Swiping Up,16
117667,Thumb Up,18
62533,Drumming Fingers,0
6135,Rolling Hand Forward,6
45070,Pushing Hand Away,3
13062,Pulling Hand In,1
14646,Pushing Two Fingers Away,4
90101,Sliding Two Fingers Left,9
127181,Thumb Up,18
32360,Turning Hand Clockwise,19
11134,Zooming Out With Full Hand,23
43510,Pushing Two Fingers Away,4
52324,Zooming In With Full Hand,21
120702,Shaking Hand,7
62156,Zooming In With Full Hand,21
143248,Zooming Out With Two Fingers,24
31157,Zooming Out With Full Hand,23
86942,Swiping Up,16
102620,Zooming Out With Full Hand,23
33269,Pushing Hand Away,3
63363,Pushing Hand Away,3
135427,Drumming Fingers,0
67416,Swiping Down,13
132571,Swiping Left,14
9130,Thumb Down,17
123922,Pushing Hand Away,3
25367,Zooming Out With Full Hand,23
50628,Pulling Two Fingers In,2
54523,Turning Hand Clockwise,19
59406,Shaking Hand,7
35066,Sliding Two Fingers Right,10
4890,Pushing Two Fingers Away,4
114553,Zooming In With Full Hand,21
88035,Zooming Out With Full Hand,23
101744,Stop Sign,12
113712,Swiping Right,15
91883,Swiping Down,13
66651,Stop Sign,12
126256,Rolling Hand Backward,5
61856,Pushing Hand Away,3
130790,Swiping Down,13
113749,Pushing Hand Away,3
23863,Zooming Out With Full Hand,23
1077,Pulling Hand In,1
124299,Thumb Down,17
42021,Pulling Two Fingers In,2
53601,Zooming In With Two Fingers,22
34410,Pushing Hand Away,3
68280,Stop Sign,12
132288,Sliding Two Fingers Up,11
102255,Turning Hand Counterclockwise,20
1207,Pushing Two Fingers Away,4
6834,Sliding Two Fingers Right,10
140997,Zooming Out With Full Hand,23
36787,Swiping Up,16
20932,Swiping Left,14
10538,Drumming Fingers,0
81333,Zooming In With Two Fingers,22
117982,Swiping Up,16
91999,Sliding Two Fingers Up,11
44405,Zooming Out With Two Fingers,24
58546,Pushing Hand Away,3
73961,Pushing Two Fingers Away,4
110884,Stop Sign,12
145651,Pulling Hand In,1
133610,Sliding Two Fingers Up,11
30358,Swiping Down,13
32677,Drumming Fingers,0
38816,Zooming In With Full Hand,21
130192,Sliding Two Fingers Up,11
715,Swiping Left,14
12165,Stop Sign,12
142826,Thumb Up,18
124012,Pulling Hand In,1
81380,Drumming Fingers,0
56224,Pulling Hand In,1
51670,Stop Sign,12
24701,Sliding Two Fingers Down,8
76325,Sliding Two Fingers Left,9
104910,Sliding Two Fingers Right,10
97375,Rolling Hand Forward,6
20643,Drumming Fingers,0
55752,Sliding Two Fingers Right,10
2983,Rolling Hand Backward,5
86993,Zooming In With Full Hand,21
28331,Sliding Two Fingers Left,9
126552,Zooming In With Full Hand,21
119365,Sliding Two Fingers Left,9
123723,Turning Hand Clockwise,19
104741,Pulling Two Fingers In,2
3869,Swiping Left,14
102902,Turning Hand Counterclockwise,20
55525,Sliding Two Fingers Down,8
147491,Drumming Fingers,0
82172,Swiping Up,16
5155,Turning Hand Counterclockwise,20
3763,Sliding Two Fingers Down,8
61265,Rolling Hand Forward,6
17693,Sliding Two Fingers Down,8
39788,Zooming In With Two Fingers,22
90912,Pulling Two Fingers In,2
144314,Sliding Two Fingers Up,11
115589,Sliding Two Fingers Left,9
146581,Thumb Down,17
132067,Shaking Hand,7
85203,Stop Sign,12
7304,Zooming Out With Full Hand,23
36969,Thumb Up,18
63470,Pushing Two Fingers Away,4
97929,Swiping Right,15
57870,Swiping Down,13
68457,Swiping Up,16
87012,Swiping Up,16
124731,Zooming Out With Full Hand,23
48937,Pulling Hand In,1
76163,Zooming Out With Full Hand,23
101623,Zooming In With Two Fingers,22
31532,Sliding Two Fingers Left,9
13343,Thumb Down,17
143507,Swiping Left,14
54658,Sliding Two Fingers Left,9
129324,Rolling Hand Forward,6
142412,Turning Hand Counterclockwise,20
3352,Sliding Two Fingers Down,8
38884,Pulling Hand In,1
85873,Sliding Two Fingers Right,10
101011,Zooming In With Full Hand,21
130229,Zooming Out With Two Fingers,24
129360,Swiping Right,15
82784,Pushing Two Fingers Away,4
72617,Turning Hand Counterclockwise,20
50681,Swiping Up,16
102242,Swiping Left,14
136645,Rolling Hand Backward,5
98899,Shaking Hand,7
8109,Shaking Hand,7
93645,Swiping Left,14
17373,Sliding Two Fingers Down,8
93017,Turning Hand Clockwise,19
52150,Pushing Hand Away,3
92738,Zooming Out With Two Fingers,24
36899,Thumb Down,17
60039,Drumming Fingers,0
47066,Pushing Hand Away,3
113809,Pulling Hand In,1
86277,Zooming Out With Two Fingers,24
128278,Swiping Up,16
108987,Sliding Two Fingers Right,10
147441,Pulling Two Fingers In,2
10209,Zooming In With Two Fingers,22
39597,Sliding Two Fingers Up,11
44807,Swiping Left,14
100502,Sliding Two Fingers Left,9
47668,Sliding Two Fingers Left,9
36302,Thumb Down,17
114788,Sliding Two Fingers Left,9
28062,Zooming Out With Two Fingers,24
138903,Shaking Hand,7
28351,Turning Hand Counterclockwise,20
34285,Pushing Hand Away,3
18615,Thumb Up,18
36336,Zooming Out With Two Fingers,24
8696,Swiping Up,16
98927,Stop Sign,12
22946,Swiping Down,13
105159,Pushing Two Fingers Away,4
47588,Zooming Out With Two Fingers,24
120285,Turning Hand Counterclockwise,20
22861,Zooming Out With Full Hand,23
21770,Sliding Two Fingers Up,11
93703,Swiping Up,16
127781,Swiping Down,13
87933,Sliding Two Fingers Right,10
11985,Swiping Right,15
98793,Swiping Down,13
126559,Zooming Out With Full Hand,23
60663,Rolling Hand Forward,6
147790,Rolling Hand Backward,5
19392,Zooming Out With Full Hand,23
130861,Swiping Down,13
75994,Zooming Out With Full Hand,23
55518,Zooming In With Full Hand,21
3289,Pulling Hand In,1
435,Thumb Up,18
18258,Stop Sign,12
83455,Thumb Up,18
101598,Sliding Two Fingers Left,9
131393,Pulling Two Fingers In,2
16796,Rolling Hand Backward,5
9673,Pulling Two Fingers In,2
83160,Pushing Hand Away,3
55956,Turning Hand Counterclockwise,20
71023,Swiping Left,14
943,Pulling Hand In,1
47317,Drumming Fingers,0
132302,Turning Hand Clockwise,19
142149,Stop Sign,12
18192,Zooming In With Full Hand,21
15155,Swiping Left,14
91277,Turning Hand Counterclockwise,20
16310,Sliding Two Fingers Down,8
73517,Thumb Up,18
48392,Rolling Hand Backward,5
94118,Pushing Two Fingers Away,4
80774,Swiping Right,15
50019,Drumming Fingers,0
11918,Sliding Two Fingers Right,10
61515,Pushing Hand Away,3
49888,Swiping Left,14
126802,Zooming In With Two Fingers,22
62030,Rolling Hand Backward,5
87470,Zooming In With Two Fingers,22
130224,Pushing Hand Away,3
130143,Pulling Hand In,1
4197,Turning Hand Counterclockwise,20
115304,Sliding Two Fingers Right,10
92792,Rolling Hand Forward,6
53303,Pushing Hand Away,3
107334,Zooming In With Full Hand,21
93864,Stop Sign,12
95582,Turning Hand Counterclockwise,20
49937,Stop Sign,12
133311,Thumb Down,17
7389,Turning Hand Clockwise,19
118051,Turning Hand Counterclockwise,20
35810,Shaking Hand,7
25365,Thumb Up,18
82945,Zooming Out With Full Hand,23
5974,Thumb Up,18
127257,Sliding Two Fingers Up,11
101222,Pulling Two Fingers In,2
140217,Pushing Hand Away,3
108904,Stop Sign,12
114301,Shaking Hand,7
54816,Sliding Two Fingers Left,9
103555,Shaking Hand,7
67166,Sliding Two Fingers Right,10
89919,Thumb Up,18
69997,Thumb Down,17
105235,Sliding Two Fingers Left,9
88075,Shaking Hand,7
147220,Swiping Up,16
111617,Rolling Hand Forward,6
6311,Pulling Hand In,1
104496,Thumb Down,17
5534,Swiping Right,15
97113,Pulling Hand In,1
26659,Sliding Two Fingers Down,8
90761,Pulling Hand In,1
91498,Sliding Two Fingers Down,8
84239,Sliding Two Fingers Right,10
69407,Stop Sign,12
35320,Sliding Two Fingers Right,10
137760,Turning Hand Counterclockwise,20
144071,Pulling Two Fingers In,2
34328,Swiping Left,14
48947,Thumb Down,17
73464,Swiping Right,15
6743,Rolling Hand Backward,5
78375,Shaking Hand,7
95654,Sliding Two Fingers Right,10
51387,Zooming In With Two Fingers,22
50784,Turning Hand Counterclockwise,20
122799,Zooming Out With Two Fingers,24
114740,Sliding Two Fingers Up,11
104470,Pulling Hand In,1
87438,Swiping Left,14
39813,Zooming In With Two Fingers,22
10841,Rolling Hand Forward,6
121080,Swiping Left,14
13265,Shaking Hand,7
37703,Rolling Hand Backward,5
127510,Swiping Left,14
62945,Zooming In With Two Fingers,22
26544,Turning Hand Clockwise,19
26642,Pushing Two Fingers Away,4
34828,Pulling Hand In,1
96772,Zooming Out With Full Hand,23
110719,Sliding Two Fingers Right,10
53898,Zooming In With Two Fingers,22
126945,Sliding Two Fingers Right,10
99620,Swiping Down,13
49305,Zooming Out With Full Hand,23
148030,Stop Sign,12
20220,Sliding Two Fingers Right,10
70478,Swiping Left,14
61757,Sliding Two Fingers Up,11
75601,Zooming In With Two Fingers,22
84825,Sliding Two Fingers Left,9
